id,file,procedure,header,tags
38c8ae99,two_camera_calibrated_mosaicking.hdev,main,This example demonstrates how to perform highly accurate mosaicking through stereo camera calibration with the standard HALCON calibration plate.,"hdev,halcon-25.05.0.0,file-v1.2"
0f83119b,hom_mat2d_reflect.hdev,main,This example program reflects an image about an arbitrary axis.  It then displays the original image in magenta and the transformed image in green blended together along with the reflection axis in bl...,"hdev,halcon-25.05.0.0,file-v1.2"
aac4d7b8,hom_mat2d_rotate.hdev,main,Add a rotation to a homogeneous 2D transformation matrix,"hdev,halcon-25.05.0.0,file-v1.2"
bf2377ff,hom_mat2d_slant.hdev,main,"This program visualizes the effect of an affine slant transformation by transforming an image with slants from -89° to 89° around the x and y axes. You can also try angles greater than 90°, which will...","hdev,halcon-25.05.0.0,file-v1.2"
c162af75,hom_mat2d_to_affine_par.hdev,main,"This program shows the use of hom_mat2d_to_affine_par, which decomposes an affine transformation into meaningful geometric parameters. You specify three points in the image, which determine an affine ...","hdev,halcon-25.05.0.0,file-v1.2"
c766716d,hom_mat2d_translate.hdev,main,Add a translation to a homogeneous 2D transformation matrix,"hdev,halcon-25.05.0.0,file-v1.2"
2156f384,hom_vector_to_proj_hom_mat2d.hdev,main,This program shows how hom_vector_to_proj_hom_mat2d can be used to specify transformations that move points at infinity and finite points.,"hdev,halcon-25.05.0.0,file-v1.2"
c2a2402b,point_line_to_hom_mat2d.hdev,main,This example program shows how to align images based on point-to-line correspondences. HALCON's metrology model and point_line_to_hom_mat2d are used to detect the position and angle of the print in th...,"hdev,halcon-25.05.0.0,file-v1.2"
e6d2d548,projective_trans_pixel.hdev,main,"This program shows how to use hom_mat3d_project and projective_trans_image to rotate an image in 3D.  Furthermore, it shows how to use projective_trans_pixel to transform pixel coordinates with a proj...","hdev,halcon-25.05.0.0,file-v1.2"
1c64738c,projective_trans_point_2d.hdev,main,"This program shows how to use hom_mat3d_project and projective_trans_image to rotate an image in 3D.  Furthermore, it shows how to use projective_trans_point_2d to transform a point with a projective ...","hdev,halcon-25.05.0.0,file-v1.2"
40cb464d,vector_angle_to_rigid.hdev,main,"online shape-based matching with adaptation to illumination changes rotational invariant rotation/translation to ""normalize"" the input image set online to true if you are using an image acquisition de...","hdev,halcon-25.05.0.0,file-v1.2"
8d290588,vector_to_aniso.hdev,main,This program gives an example of how to use vector_to_aniso.,"hdev,halcon-25.05.0.0,file-v1.2"
973cd820,vector_to_proj_hom_mat2d.hdev,main,This example program shows how to rectify a part of an image using vector_to_proj_hom_mat2d.  This is done by extracting the four corners of a soccer field from an oblique view of a stadium.  The four...,"hdev,halcon-25.05.0.0,file-v1.2"
454ccb2c,vector_to_rigid.hdev,main,This program gives an example of how to use vector_to_rigid.,"hdev,halcon-25.05.0.0,file-v1.2"
b6b92fc9,vector_to_similarity.hdev,main,This program gives an example of how to use vector_to_similarity.,"hdev,halcon-25.05.0.0,file-v1.2"
1b253a42,vector_to_hom_mat3d.hdev,main,This program gives an example of how to use vector_to_hom_mat3d.,"hdev,halcon-25.05.0.0,file-v1.2"
d414a33b,explain_dual_quaternions.hdev,main,"This example shows how to use dual quaternions for rigid transformations like rotations, translations, and screws. Set initial objects and parameters.","hdev,halcon-25.05.0.0,file-v1.2"
9b76f8ae,explain_poses.hdev,main,This example visualizes different poses in the camera coordinate system A calibration plate is held at varying positions in different orientations with respect to the camera. The left window visualize...,"hdev,halcon-25.05.0.0,file-v1.2"
8cd082b2,get_circle_pose.hdev,main,This example program shows how to use the operator get_circle_pose. Set the camera parameters,"hdev,halcon-25.05.0.0,file-v1.2"
c8bd8b94,pose_average.hdev,main,***************************************************************************** pose_average.hdev ***************************************************************************** This example shows the usa...,"hdev,halcon-25.05.0.0,file-v1.2"
6c9abaa1,pose_compose.hdev,main,This example shows how the operator 'pose_compose' is used. 'pose_compose' composes a new 3D pose from two input poses. Additionally it is shown that 2 poses can be composed by multiplying the corresp...,"hdev,halcon-25.05.0.0,file-v1.2"
2468de21,pose_invert.hdev,main,This example demonstrates the use of the operator 'pose_invert'. This operator inverts the input pose and returns it in InvertedPose. Additionally it is shown how a pose can be inverted using homogene...,"hdev,halcon-25.05.0.0,file-v1.2"
a0597737,show_coordinate_systems_hand_eye.hdev,main,The pose of an object always depends on the chosen reference coordinate system. This example visualizes the pose of the object with respect to different coordinate systems. The user chooses the refere...,"hdev,halcon-25.05.0.0,file-v1.2"
53ef7ac4,tuple_compare_elem.hdev,main,This example shows the elementwise comparison of tuples and the usage of tuple_select_mask to access tuple elements based on conditional expressions Please check the variable window for results,"hdev,halcon-25.05.0.0,file-v1.2"
854a44d0,dictionary.hdev,main,A dictionary is designed to store arbitrary tuple and/or iconic object data within a single container. The stored data is associated with key values (numbers or strings) to address these data values i...,"hdev,halcon-25.05.0.0,file-v1.2"
035b431a,dictionary_migration.hdev,main,This example shows you how to migrate code that interacts with dictionaries from using operators to using dict expressions. First we will explore the use of operators and then introduce the more ergon...,"hdev,halcon-25.05.0.0,file-v1.2"
56679807,tuple_histo_range.hdev,main,This example shows how to use tuple_histo_range to calculate the value distribution of a tuple in a user-defined value range and number of bins.,"hdev,halcon-25.05.0.0,file-v1.2"
e9b41078,tuple_insert.hdev,main,This example shows how to use tuple_insert to insert one or more elements into a tuple at a given position,"hdev,halcon-25.05.0.0,file-v1.2"
9498ff5a,tuple_replace.hdev,main,This example shows how to use tuple_replace to replace one or more elements of a tuple,"hdev,halcon-25.05.0.0,file-v1.2"
f17f8ad7,tuple_find.hdev,main,"This example shows the usage of the HALCON operators tuple_find, tuple_find_first and tuple_find_last. Please check the variable window for results.","hdev,halcon-25.05.0.0,file-v1.2"
b951dfee,tuple_select_mask.hdev,main,This example shows how to use tuple_select_mask to select in mask specified elements of a tuple,"hdev,halcon-25.05.0.0,file-v1.2"
c66064fe,tuple_sets.hdev,main,"This example shows how to apply several fundamental set-operators on tuples. In particular the program demonstrates how to compute the union, intersection, difference, and symmetric difference of two ...","hdev,halcon-25.05.0.0,file-v1.2"
9387e77f,tuple_operators_using_unicode.hdev,main,"From 18.11, HALCON supports UTF-8. tuple_ord and tuple_chr use the Unicode code points.","hdev,halcon-25.05.0.0,file-v1.2"
acc3e3fc,tuple_ord_chr.hdev,main,"This example program demonstrates, how Unicode code points can be used to create arbitrary strings or characters and how strings can be analyzed to get their Unicode code points or the currently used ...","hdev,halcon-25.05.0.0,file-v1.2"
e74f92a4,tuple_regexp.hdev,main,This program demonstrates the tuple operators and functions for working with regular expressions. *************************************************** ***** Regular expression basics ******************...,"hdev,halcon-25.05.0.0,file-v1.2"
a5e7ebb0,tuple_split_join.hdev,main,This program demonstrates the tuple split and join operators. ************************************************** **** Tuple split with ASCII characters ************************************************...,"hdev,halcon-25.05.0.0,file-v1.2"
e9a81421,tuple_str_distance.hdev,main,This example shows how to use tuple_str_distance to calculate the Levenshtein distance between strings. Simple case: Single input strings,"hdev,halcon-25.05.0.0,file-v1.2"
b054abcf,tuple_substr.hdev,main,This example shows how to use tuple_substr to extract a substring from a tuple,"hdev,halcon-25.05.0.0,file-v1.2"
2fbf32cb,tuple_numeric_limits.hdev,main,This example demonstrates the limits of the numeric range imposed by the underlying representation of numbers in HDevelop programs. Integers are stored as signed 32-bit integers for HALCON 32-bit and ...,"hdev,halcon-25.05.0.0,file-v1.2"
dbe1ee8c,tuple_type.hdev,main,"This example shows how to use the operators tuple_type, tuple_is_int, tuple_is_real, tuple_is_string, tuple_is_mixed, and the elementwise operators tuple_type_elem, tuple_is_int_elem, tuple_is_real_el...","hdev,halcon-25.05.0.0,file-v1.2"
73b321f4,gen_contour_region_xld.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
d63582fa,gen_nurbs_interp.hdev,main,Create a NURBS curve that interpolates a list of points.,"hdev,halcon-25.05.0.0,file-v1.2"
fa8cae09,features_points_xld.hdev,main,This example compares the operators elliptic_axis_xld and area_center_xld to their counterparts elliptic_axis_points_xld and area_center_points_xld. While the features computed by the first two operat...,"hdev,halcon-25.05.0.0,file-v1.2"
30ba7e07,fit_circle_contour_xld.hdev,main,Robust circle fitting,"hdev,halcon-25.05.0.0,file-v1.2"
476039f9,fit_ellipse_contour_xld.hdev,main,Approximation of XLD contours by ellipses or elliptic arcs,"hdev,halcon-25.05.0.0,file-v1.2"
2ac727a3,fit_ellipse_tooth_rim_xld.hdev,main,************************************************************************************************** ELLIPSE FITTING Methods based on the geometric distance measure outperform methods with algebraic dis...,"hdev,halcon-25.05.0.0,file-v1.2"
fd9ea39e,fit_line_contour_xld.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
40ee59e4,fit_rectangle2_contour_xld.hdev,main,This example program shows how fit_rectangle2_contour_xld can be used to detect manufacturing errors of punched holes in a metal part.  The errors show up as small protrusions of the metal into the ho...,"hdev,halcon-25.05.0.0,file-v1.2"
e3542f8e,select_contours_xld.hdev,main,,"hdev,halcon-25.05.0.0,file-v1.2"
b9a1dce5,select_shape_xld.hdev,main,This example shows some possibilities to select contours using their features.,"hdev,halcon-25.05.0.0,file-v1.2"
4db4de2f,select_xld_point.hdev,main,"This example program shows how to use select_xld_point. Color code: red - test point white - contours, selected dim gray - contours, not selected","hdev,halcon-25.05.0.0,file-v1.2"
fa73d04a,statistics_points_xld.hdev,main,This example program shows how to analyze two dimensional statistical data with *_points_xld operators,"hdev,halcon-25.05.0.0,file-v1.2"
b764b798,test_closed_xld.hdev,main,This example shows the usage of the HALCON operator test_closed_xld.,"hdev,halcon-25.05.0.0,file-v1.2"
4fb9ffe4,test_self_intersection_xld.hdev,main,This example program shows how to use test_self_intersection_xld.,"hdev,halcon-25.05.0.0,file-v1.2"
e81610d4,test_xld_point.hdev,main,This example program shows how to use test_xld_point.,"hdev,halcon-25.05.0.0,file-v1.2"
a4df7e3c,gen_parallel_contour_xld.hdev,main,Compute the parallel contour of an XLD contour,"hdev,halcon-25.05.0.0,file-v1.2"
d802f373,projective_trans_contour_xld.hdev,main,This program shows how to use hom_mat3d_project and projective_trans_region to rotate an XLD contour in 3D.,"hdev,halcon-25.05.0.0,file-v1.2"
ed77c9ad,difference_closed_contours_xld.hdev,main,"This example shows the usage of the operator difference_closed_contours_xld First, two closed contours are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
ce09bd6c,difference_closed_polygons_xld.hdev,main,"This example shows the usage of the operator difference_closed_polygons_xld First, two closed polygons are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
d3c2e69c,intersection_closed_contours_xld.hdev,main,"This example shows the usage of the operator intersection_closed_contours_xld First, two closed contours are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
a74b27fd,intersection_closed_polygons_xld.hdev,main,"This example shows the usage of the operator intersection_closed_polygons_xld First, two closed polygons are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
b4e7c7c6,intersection_region_contour_xld.hdev,main,This example shows how to use the operator intersection_region_contour_xld Initialization.,"hdev,halcon-25.05.0.0,file-v1.2"
4f87b21d,symm_difference_closed_contours_xld.hdev,main,"This example shows the usage of the operator symm_difference_closed_contours_xld First, two closed contours are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
747323a9,symm_difference_closed_polygons_xld.hdev,main,"This example shows the usage of the operator symm_difference_closed_polygons_xld First, two closed polygons are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
91d25052,union2_closed_contours_xld.hdev,main,"This example shows the usage of the operator union2_closed_contours_xld First, two closed contours are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
7d7c6dff,union2_closed_polygons_xld.hdev,main,"This example shows the usage of the operator union_closed_polygons_xld First, two closed polygons are created. They both enclose a circular region. These two regions overlap each other.","hdev,halcon-25.05.0.0,file-v1.2"
1717932b,clip_contours_xld.hdev,main,This example program shows how to use clip_contours_xld.,"hdev,halcon-25.05.0.0,file-v1.2"
